"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"31","Like we did over the past week in @VilleBruxelles, they celebrated #ChineseNewYear with a beautiful parade in… https://t.co/f2SZei3gGs",FALSE,0,NA,2018-02-26 13:15:00,TRUE,NA,"968112161120636928",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChinaEUMission",0,FALSE,FALSE,NA,NA
"32","PRE-ORDER
<U+0E2A><U+0E23><U+0E49><U+0E2D><U+0E22><U+0E02><U+0E49><U+0E2D><U+0E21><U+0E37><U+0E2D><U+0E2D><U+0E25><U+0E34><U+0E0B><U+0E2A><U+0E44><U+0E15><U+0E25><U+0E4C><U+0E40><U+0E01><U+0E32><U+0E2B><U+0E25><U+0E35><U+0E19><U+0E48><U+0E32><U+0E23><U+0E31><U+0E01><U+0E21><U+0E32><U+0E01><U+0E01>
159.-
REG 40/ EMS 60
closed 20 <U+0E21><U+0E35><U+0E04>
#bracelets #ValentinesDay… https://t.co/8xXgAHUoZz",FALSE,0,NA,2018-02-26 13:11:01,TRUE,NA,"968111160129085440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","la_patto_",1,FALSE,FALSE,NA,NA
"33","RT @kariannelarsen: Chinese New Year Party at the Confucius Institute: https://t.co/ujVZLsFUAm #ChineseNewYear #YearoftheDog2018 https://t.…",FALSE,0,NA,2018-02-26 13:07:51,FALSE,NA,"968110360518676480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Travellucie",7,TRUE,FALSE,NA,NA
"34","Beautiful #lantern at the hotel. #capgomeh #imlek #chinesenewyear #lunarnewyear #work #onduty… https://t.co/vieI2Iw0fR",FALSE,0,NA,2018-02-26 13:05:16,FALSE,NA,"968109712213532672",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GlennAlexei",0,FALSE,FALSE,"114.17182204","22.29496978"
"35","RT @JamesHockadayBM: A snippet of today’s #ChineseNewYear Lion Dance in Maidenhead High Street, ringing in the Year of the Dog. <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3><ed><U+00A0><U+00BD><ed><U+00B0><U+0095> https:/…",FALSE,0,NA,2018-02-26 13:00:54,FALSE,NA,"968108614610190336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaidenheadWeek",7,TRUE,FALSE,NA,NA
"36","RT @draggincat: <U+795D><U+5927><U+5BB6><U+65B0><U+5E74><U+5FEB><U+4E50> ! Chinese New Year animation I made as a gift for momma. :D #ChineseNewYear #ChineseNewYear2018 #CNY #CNY2018 #Year…",FALSE,0,NA,2018-02-26 13:00:30,FALSE,NA,"968108511015133184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RATAT0UlLLE",1035,TRUE,FALSE,NA,NA
"37","#Hongkong alumni! Come along to #ChineseNewYear networking drinks on Wednesday evening! A fun, informal get-togethe… https://t.co/cLsrTlNBQq",FALSE,0,NA,2018-02-26 12:58:47,TRUE,NA,"968108081694552064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Exalumni",0,FALSE,FALSE,NA,NA
"38","#StreetArt #photography  #ChineseNewYear #Backstage #Paris13 https://t.co/exCgJjzKtI",FALSE,1,NA,2018-02-26 12:55:50,FALSE,NA,"968107338552020992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ltheregisseur",0,FALSE,FALSE,NA,NA
"39","#NZvAUS #YearOfTheDog #ChineseNewYear #Thanks2ndWin #VictoryLap #WhatImKnownForIn4Words #FlashbackFriday… https://t.co/wexRbF7qRg",FALSE,0,NA,2018-02-26 12:54:57,TRUE,NA,"968107114374680576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ratnayunda3",0,FALSE,FALSE,NA,NA
"40","RT @Masdar: #DidYouKnow that China plans to invest $360 billion in renewables by 2020? #ChineseNewYear https://t.co/hUscXYjlq5",FALSE,0,NA,2018-02-26 12:51:48,FALSE,NA,"968106324373286912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Therealberline1",4,TRUE,FALSE,NA,NA
"41","Celebrando el #ChineseNewYear en casa del Capo!! https://t.co/k18pUhKAWB",FALSE,0,NA,2018-02-26 12:49:49,FALSE,NA,"968105822600376322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marchavalecom",0,FALSE,FALSE,NA,NA
